rating,title,text,timestamp,helpful_vote
5.0,Got an iPhone? So it’s a must have,"Great AirPods, really allow me to be more flexible and move around more rather than having to deal with a wire. Connectivity to my iPhone is a snap.",1603086629231,0
5.0,Me encanta,Excelente muy buenos,1628798735819,0
5.0,They can get lost easily so take great care of them!,"When i first got them i was suspicious, but these work great! I love them!",1610496440285,0
5.0,Love these!,Love these!,1605464262445,0
1.0,Waste of money,Only work for a month then the charger was ruin and so was the case which doesn't charge anymore $150 not worth a month,1594096509799,1
5.0,Nice,So far so good,1596473611909,0
5.0,Great Purchase,I like this item and I like how fast it arrived at my house. The only thing I am sad about it it’s not the latest motel like it said it was. But other than that it’s great.,1577262189546,0
3.0,Work Well,"Periodically they turn off.  The batter shouldn't be dead, but they just stop working.  Very frustrating when on a phone call.",1595009679564,1
5.0,Worth the cost-benefit,"This model suits its purpose. You get a good quality sound, without being a professional product",1600362974490,0
5.0,Expensive but worth it!,"I ordered 2 pairs of these to go with their iPhones. Both of the girls love these air pods. They stay charged very well. Music sounds great, and the noise cancellation works well because they can't hear me talking to them. I highly recommend this item.",1582354978955,0
5.0,Please make sure your products are fully productive!,"We liked the product, however, the charging case was defective! We had to take it to Apple, they did replace it!",1568807732335,0
5.0,Great gift,Easy to use,1567597829283,0
5.0,Useful for music and spoken word,Works great for listening to podcasts while gardening or learning piano with my iPad. And can meditate at bedtime without disturbing my husband.,1604815615784,0
5.0,Air Pods.  They don’t suck,The sound is surprisingly good.,1605651715467,0
5.0,Granddaughter Gift,Granddaughter gift,1603052370166,0
5.0,Great product,Excellent,1580740903224,0
5.0,"Highly recommended, no I wasn’t paid",Great for the price!,1614603778093,0
5.0,I love them.,"Sound great, comfortable to wear.",1636355483573,0
2.0,These hurt,My inner ears literally bleed when I wear them. It’s painful to wear.,1605246131165,0
5.0,mi hija está super contenta con este equipo,muy funcional y facil de acoplar al iphone.,1641473652517,0
5.0,Amazing,Amazing,1608319251099,0
5.0,Christmas gift,Just what my daughter wanted for Christmas. She loves them.,1577912173328,0
5.0,Amazing!,"These are amazing headphones!!! I don't even have an iPhone but I bought them anyway because they are by far the best. The sound quality is amazing and they are so lightweight. I have small ears and have only ever used apple headphones because that solid ear piece always fits and never falls out. Highly highly recommend these ear buds, they are definitely worth the money.",1586218034446,0
5.0,Love them!,I love these. I use them all the time. They have a great battery life and excellent sound quality!,1576141213887,0
3.0,"THIS IS NOT THE “LATEST MODEL” AIR PODS, CHANGE THE ITEM NAME.","THIS IS NOT THE “LATEST MODEL” AIR PODS, CHANGE THE ITEM NAME.",1574917013519,2
5.0,Great value for the money,Great product,1597594271335,0
1.0,Left ear bud sound level was way lower than the right,"Ordered these since they were on sale, when I put them in I noticed the sound difference between the two were drastically different…returned them almost two weeks ago, but still no refund yet. All in all a terrible experience",1629974244648,0
5.0,Happy I purchased,Purchased as a Christmas present & recipient loved them!,1584019842533,0
5.0,Real New Apple AirPods!,"my AirPods were delivered today, I ordered them on Black Friday. I read all the reviews to make sure that I wouldn’t be scammed, and although the product had several bad reviews, I ordered them anyways since I really wanted AirPods and they were sold out everywhere else. The AirPods came in their original packaging, with everything new and intact. They weren’t used, dirty, or damaged. Also, a lot of people are saying that amazon is selling first gen AirPods and saying that they’re second gen, but these are second generation AirPods!! I checked the serial numbers and I’ll attach a picture too. The reason why there’s no light on the front is because the charging case isn’t a wireless charging case, and it doesn’t say that it comes with one anyways. The sound quality is fantastic!! I really love these, they are real Apple AirPods and I suggest buying. If I have any issues, I’ll update, but so far so good!!",1575913060392,1
5.0,Love them!!,Perfect,1581460450797,0
5.0,Very good product,Super good,1580627386646,0
5.0,Original air pods..quality,Work great,1562878038103,0
1.0,These are fake and feel really cheap,Honestly I wish I knew about this this was a mistake The sound horrible and it’s not the Real thing I will recommend to buy it through Apple,1633256649049,0
5.0,Good,Amazing I hear amzing!!,1620273833224,0
5.0,👍🏻,👍🏻,1579529202055,0
5.0,Great for teens.,Got them for my little sisters birthday. She loves them to this day.,1578071254085,0
5.0,Good product,Noise cancellation isn’t one of the features for this one,1612028554325,0
5.0,Quality Product,Delivered on time and works great.,1582559486372,0
5.0,great,great,1582081682248,0
5.0,No scam! Great product 😊,Shipping came extremely quick without prime. Packed very well and they were damn near fully charged! I love them thank you!,1577744548791,0
1.0,"Batteries not working properly, draining while in the case.","Battery drains completely while being in the charging case and aren’t in use. I’ve had them since Monday. It’s Friday morning and both the earbuds and the case die while being “charging”<br /><br />Completely disappointed with the product and I would like a refund, I’ll return them if I have to. “Brand new” airpods should not be doing this.",1587734259047,0
5.0,Great product,The AirPod works really good. It's really pratical to wear and fits perfectly on my ears.,1598223825405,0
5.0,Wonderful,I’m free noise free I love it,1635967248030,0
5.0,Excellent,great,1562438399213,0
5.0,Gives me hands free ability with phone and offers great sound with music,I like the quality of the sound and the convenience of the charger.  They allow me to be on the phone and at the same time keeps me hands free to take notes during calls.,1616261788075,0
1.0,Annoyed,I don’t believe e these are latest version like advertised,1583779227468,0
1.0,USED!,"We bought these supposedly new AirPods from an Amazon Best Seller.  The case is scratched.  There is earwax in one of the buds.  The other bud doesn't work.  When linked to iphone it says connected to ""Larisa's AirPods"".  Sending these back! I tried to buy from same Best Seller but Amazon wouldn't let it go through...I guess they're getting similar complaints and shutting this seller down!",1614293630571,1
